srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system2Number,system1Id,system2Id,system1rank,system2rank
gug,gug,1352,1352,1352,annotA,-1,-1,NMT,orig,3,4
gug,gug,1352,1352,1352,annotA,-1,-1,NMT,AMU,3,4
gug,gug,1352,1352,1352,annotA,-1,-1,NMT,turk,3,3
gug,gug,1352,1352,1352,annotA,-1,-1,CAMB,orig,4,4
gug,gug,1352,1352,1352,annotA,-1,-1,CAMB,AMU,4,4
gug,gug,1352,1352,1352,annotA,-1,-1,CAMB,turk,4,3
gug,gug,1352,1352,1352,annotA,-1,-1,orig,AMU,4,4
gug,gug,1352,1352,1352,annotA,-1,-1,orig,turk,4,3
gug,gug,1352,1352,1352,annotA,-1,-1,AMU,turk,4,3
gug,gug,2991,2991,2991,annotA,-1,-1,CAMB,AMU,4,4
gug,gug,2991,2991,2991,annotA,-1,-1,CAMB,orig,4,4
gug,gug,2991,2991,2991,annotA,-1,-1,CAMB,NMT,4,1
gug,gug,2991,2991,2991,annotA,-1,-1,CAMB,turk,4,2
gug,gug,2991,2991,2991,annotA,-1,-1,AMU,orig,4,4
gug,gug,2991,2991,2991,annotA,-1,-1,AMU,NMT,4,1
gug,gug,2991,2991,2991,annotA,-1,-1,AMU,turk,4,2
gug,gug,2991,2991,2991,annotA,-1,-1,orig,NMT,4,1
gug,gug,2991,2991,2991,annotA,-1,-1,orig,turk,4,2
gug,gug,2991,2991,2991,annotA,-1,-1,NMT,turk,1,2
gug,gug,1695,1695,1695,annotA,-1,-1,NMT,orig,5,4
gug,gug,1695,1695,1695,annotA,-1,-1,NMT,AMU,5,4
gug,gug,1695,1695,1695,annotA,-1,-1,NMT,turk,5,1
gug,gug,1695,1695,1695,annotA,-1,-1,NMT,CAMB,5,3
gug,gug,1695,1695,1695,annotA,-1,-1,orig,AMU,4,4
gug,gug,1695,1695,1695,annotA,-1,-1,orig,turk,4,1
gug,gug,1695,1695,1695,annotA,-1,-1,orig,CAMB,4,3
gug,gug,1695,1695,1695,annotA,-1,-1,AMU,turk,4,1
gug,gug,1695,1695,1695,annotA,-1,-1,AMU,CAMB,4,3
gug,gug,1695,1695,1695,annotA,-1,-1,turk,CAMB,1,3
gug,gug,970,970,970,annotA,-1,-1,CAMB,AMU,5,4
gug,gug,970,970,970,annotA,-1,-1,CAMB,orig,5,4
gug,gug,970,970,970,annotA,-1,-1,CAMB,turk,5,3
gug,gug,970,970,970,annotA,-1,-1,CAMB,NMT,5,2
gug,gug,970,970,970,annotA,-1,-1,AMU,orig,4,4
gug,gug,970,970,970,annotA,-1,-1,AMU,turk,4,3
gug,gug,970,970,970,annotA,-1,-1,AMU,NMT,4,2
gug,gug,970,970,970,annotA,-1,-1,orig,turk,4,3
gug,gug,970,970,970,annotA,-1,-1,orig,NMT,4,2
gug,gug,970,970,970,annotA,-1,-1,turk,NMT,3,2
gug,gug,1767,1767,1767,annotA,-1,-1,NMT,orig,1,4
gug,gug,1767,1767,1767,annotA,-1,-1,NMT,turk,1,4
gug,gug,1767,1767,1767,annotA,-1,-1,NMT,AMU,1,4
gug,gug,1767,1767,1767,annotA,-1,-1,NMT,CAMB,1,5
gug,gug,1767,1767,1767,annotA,-1,-1,orig,turk,4,4
gug,gug,1767,1767,1767,annotA,-1,-1,orig,AMU,4,4
gug,gug,1767,1767,1767,annotA,-1,-1,orig,CAMB,4,5
gug,gug,1767,1767,1767,annotA,-1,-1,turk,AMU,4,4
gug,gug,1767,1767,1767,annotA,-1,-1,turk,CAMB,4,5
gug,gug,1767,1767,1767,annotA,-1,-1,AMU,CAMB,4,5
gug,gug,3009,3009,3009,annotA,-1,-1,AMU,CAMB,4,3
gug,gug,3009,3009,3009,annotA,-1,-1,AMU,orig,4,4
gug,gug,3009,3009,3009,annotA,-1,-1,AMU,turk,4,1
gug,gug,3009,3009,3009,annotA,-1,-1,AMU,NMT,4,4
gug,gug,3009,3009,3009,annotA,-1,-1,CAMB,orig,3,4
gug,gug,3009,3009,3009,annotA,-1,-1,CAMB,turk,3,1
gug,gug,3009,3009,3009,annotA,-1,-1,CAMB,NMT,3,4
gug,gug,3009,3009,3009,annotA,-1,-1,orig,turk,4,1
gug,gug,3009,3009,3009,annotA,-1,-1,orig,NMT,4,4
gug,gug,3009,3009,3009,annotA,-1,-1,turk,NMT,1,4
gug,gug,3028,3028,3028,annotA,-1,-1,turk,orig,3,4
gug,gug,3028,3028,3028,annotA,-1,-1,turk,NMT,3,4
gug,gug,3028,3028,3028,annotA,-1,-1,turk,AMU,3,3
gug,gug,3028,3028,3028,annotA,-1,-1,turk,CAMB,3,4
gug,gug,3028,3028,3028,annotA,-1,-1,orig,NMT,4,4
gug,gug,3028,3028,3028,annotA,-1,-1,orig,AMU,4,3
gug,gug,3028,3028,3028,annotA,-1,-1,orig,CAMB,4,4
gug,gug,3028,3028,3028,annotA,-1,-1,NMT,AMU,4,3
gug,gug,3028,3028,3028,annotA,-1,-1,NMT,CAMB,4,4
gug,gug,3028,3028,3028,annotA,-1,-1,AMU,CAMB,3,4
gug,gug,2644,2644,2644,annotA,-1,-1,turk,AMU,3,5
gug,gug,2644,2644,2644,annotA,-1,-1,turk,CAMB,3,4
gug,gug,2644,2644,2644,annotA,-1,-1,turk,orig,3,4
gug,gug,2644,2644,2644,annotA,-1,-1,turk,NMT,3,4
gug,gug,2644,2644,2644,annotA,-1,-1,AMU,CAMB,5,4
gug,gug,2644,2644,2644,annotA,-1,-1,AMU,orig,5,4
gug,gug,2644,2644,2644,annotA,-1,-1,AMU,NMT,5,4
gug,gug,2644,2644,2644,annotA,-1,-1,CAMB,orig,4,4
gug,gug,2644,2644,2644,annotA,-1,-1,CAMB,NMT,4,4
gug,gug,2644,2644,2644,annotA,-1,-1,orig,NMT,4,4
gug,gug,675,675,675,annotA,-1,-1,turk,CAMB,1,4
gug,gug,675,675,675,annotA,-1,-1,turk,AMU,1,4
gug,gug,675,675,675,annotA,-1,-1,turk,orig,1,4
gug,gug,675,675,675,annotA,-1,-1,turk,NMT,1,4
gug,gug,675,675,675,annotA,-1,-1,CAMB,AMU,4,4
gug,gug,675,675,675,annotA,-1,-1,CAMB,orig,4,4
gug,gug,675,675,675,annotA,-1,-1,CAMB,NMT,4,4
gug,gug,675,675,675,annotA,-1,-1,AMU,orig,4,4
gug,gug,675,675,675,annotA,-1,-1,AMU,NMT,4,4
gug,gug,675,675,675,annotA,-1,-1,orig,NMT,4,4
gug,gug,2006,2006,2006,annotA,-1,-1,CAMB,AMU,4,4
gug,gug,2006,2006,2006,annotA,-1,-1,CAMB,NMT,4,1
gug,gug,2006,2006,2006,annotA,-1,-1,CAMB,turk,4,4
gug,gug,2006,2006,2006,annotA,-1,-1,CAMB,orig,4,4
gug,gug,2006,2006,2006,annotA,-1,-1,AMU,NMT,4,1
gug,gug,2006,2006,2006,annotA,-1,-1,AMU,turk,4,4
gug,gug,2006,2006,2006,annotA,-1,-1,AMU,orig,4,4
gug,gug,2006,2006,2006,annotA,-1,-1,NMT,turk,1,4
gug,gug,2006,2006,2006,annotA,-1,-1,NMT,orig,1,4
gug,gug,2006,2006,2006,annotA,-1,-1,turk,orig,4,4
gug,gug,283,283,283,annotA,-1,-1,CAMB,AMU,3,4
gug,gug,283,283,283,annotA,-1,-1,CAMB,turk,3,2
gug,gug,283,283,283,annotA,-1,-1,CAMB,orig,3,4
gug,gug,283,283,283,annotA,-1,-1,CAMB,NMT,3,2
gug,gug,283,283,283,annotA,-1,-1,AMU,turk,4,2
gug,gug,283,283,283,annotA,-1,-1,AMU,orig,4,4
gug,gug,283,283,283,annotA,-1,-1,AMU,NMT,4,2
gug,gug,283,283,283,annotA,-1,-1,turk,orig,2,4
gug,gug,283,283,283,annotA,-1,-1,turk,NMT,2,2
gug,gug,283,283,283,annotA,-1,-1,orig,NMT,4,2
gug,gug,2125,2125,2125,annotA,-1,-1,NMT,NUS,2,1
gug,gug,45,45,45,annotA,-1,-1,NUS,turk,1,1
gug,gug,745,745,745,annotA,-1,-1,NUS,turk,2,1
gug,gug,2618,2618,2618,annotA,-1,-1,orig,NUS,2,1
gug,gug,3043,3043,3043,annotA,-1,-1,CAMB,NUS,1,2
gug,gug,151,151,151,annotA,-1,-1,NUS,CAMB,1,1
gug,gug,2913,2913,2913,annotA,-1,-1,turk,NUS,1,1
gug,gug,1670,1670,1670,annotA,-1,-1,CAMB,NUS,2,1
gug,gug,2248,2248,2248,annotA,-1,-1,NMT,NUS,1,2
gug,gug,945,945,945,annotA,-1,-1,NUS,AMU,1,1
gug,gug,2340,2340,2340,annotA,-1,-1,NMT,NUS,1,2
gug,gug,2377,2377,2377,annotA,-1,-1,turk,NUS,2,1
gug,gug,631,631,631,annotA,-1,-1,NUS,turk,2,1
gug,gug,1607,1607,1607,annotA,-1,-1,orig,NUS,2,1
gug,gug,2094,2094,2094,annotA,-1,-1,NMT,NUS,1,2
gug,gug,162,162,162,annotA,-1,-1,NUS,turk,2,1
gug,gug,174,174,174,annotA,-1,-1,NUS,NMT,1,2
gug,gug,1321,1321,1321,annotA,-1,-1,NUS,NMT,2,1
gug,gug,637,637,637,annotA,-1,-1,NUS,NMT,1,1
gug,gug,1923,1923,1923,annotA,-1,-1,NMT,NUS,1,1
gug,gug,2897,2897,2897,annotA,-1,-1,NMT,NUS,1,2
gug,gug,1569,1569,1569,annotA,-1,-1,turk,NUS,1,2
gug,gug,1245,1245,1245,annotA,-1,-1,NUS,orig,1,1
gug,gug,2480,2480,2480,annotA,-1,-1,AMU,NUS,1,2
gug,gug,2554,2554,2554,annotA,-1,-1,AMU,NUS,2,1
gug,gug,672,672,672,annotA,-1,-1,NUS,NMT,1,1
gug,gug,2733,2733,2733,annotA,-1,-1,turk,NUS,1,2
gug,gug,864,864,864,annotA,-1,-1,NUS,turk,2,1
gug,gug,323,323,323,annotA,-1,-1,NUS,NMT,2,1
gug,gug,1181,1181,1181,annotA,-1,-1,NUS,AMU,1,1
gug,gug,208,208,208,annotA,-1,-1,NUS,CAMB,1,1
gug,gug,202,202,202,annotA,-1,-1,NUS,NMT,2,1
gug,gug,1882,1882,1882,annotA,-1,-1,CAMB,NUS,2,1
gug,gug,2246,2246,2246,annotA,-1,-1,orig,NUS,1,2
gug,gug,1644,1644,1644,annotA,-1,-1,orig,NUS,1,2
gug,gug,1222,1222,1222,annotA,-1,-1,NUS,orig,1,2
gug,gug,908,908,908,annotA,-1,-1,NUS,turk,2,1
gug,gug,1093,1093,1093,annotA,-1,-1,NUS,AMU,1,2
gug,gug,134,134,134,annotA,-1,-1,NUS,orig,1,2
gug,gug,1265,1265,1265,annotA,-1,-1,NUS,AMU,1,1
gug,gug,2455,2455,2455,annotA,-1,-1,CAMB,NUS,1,1
gug,gug,16,16,16,annotA,-1,-1,NUS,CAMB,1,2
gug,gug,608,608,608,annotA,-1,-1,NUS,CAMB,1,1
gug,gug,2225,2225,2225,annotA,-1,-1,AMU,NUS,1,1
gug,gug,600,600,600,annotA,-1,-1,NUS,turk,2,1
gug,gug,2212,2212,2212,annotA,-1,-1,CAMB,NUS,1,2
gug,gug,2859,2859,2859,annotA,-1,-1,CAMB,NUS,1,1
gug,gug,2685,2685,2685,annotA,-1,-1,NMT,NUS,2,1
gug,gug,1609,1609,1609,annotA,-1,-1,orig,NUS,2,1
gug,gug,669,669,669,annotB,-1,-1,orig,turk,3,1
gug,gug,669,669,669,annotB,-1,-1,orig,AMU,3,4
gug,gug,669,669,669,annotB,-1,-1,orig,NMT,3,2
gug,gug,669,669,669,annotB,-1,-1,orig,CAMB,3,3
gug,gug,669,669,669,annotB,-1,-1,turk,AMU,1,4
gug,gug,669,669,669,annotB,-1,-1,turk,NMT,1,2
gug,gug,669,669,669,annotB,-1,-1,turk,CAMB,1,3
gug,gug,669,669,669,annotB,-1,-1,AMU,NMT,4,2
gug,gug,669,669,669,annotB,-1,-1,AMU,CAMB,4,3
gug,gug,669,669,669,annotB,-1,-1,NMT,CAMB,2,3
gug,gug,2685,2685,2685,annotB,-1,-1,NMT,CAMB,2,3
gug,gug,2685,2685,2685,annotB,-1,-1,NMT,orig,2,4
gug,gug,2685,2685,2685,annotB,-1,-1,NMT,AMU,2,5
gug,gug,2685,2685,2685,annotB,-1,-1,NMT,turk,2,1
gug,gug,2685,2685,2685,annotB,-1,-1,CAMB,orig,3,4
gug,gug,2685,2685,2685,annotB,-1,-1,CAMB,AMU,3,5
gug,gug,2685,2685,2685,annotB,-1,-1,CAMB,turk,3,1
gug,gug,2685,2685,2685,annotB,-1,-1,orig,AMU,4,5
gug,gug,2685,2685,2685,annotB,-1,-1,orig,turk,4,1
gug,gug,2685,2685,2685,annotB,-1,-1,AMU,turk,5,1
gug,gug,3012,3012,3012,annotB,-1,-1,CAMB,AMU,3,3
gug,gug,3012,3012,3012,annotB,-1,-1,CAMB,turk,3,1
gug,gug,3012,3012,3012,annotB,-1,-1,CAMB,NMT,3,2
gug,gug,3012,3012,3012,annotB,-1,-1,CAMB,orig,3,3
gug,gug,3012,3012,3012,annotB,-1,-1,AMU,turk,3,1
gug,gug,3012,3012,3012,annotB,-1,-1,AMU,NMT,3,2
gug,gug,3012,3012,3012,annotB,-1,-1,AMU,orig,3,3
gug,gug,3012,3012,3012,annotB,-1,-1,turk,NMT,1,2
gug,gug,3012,3012,3012,annotB,-1,-1,turk,orig,1,3
gug,gug,3012,3012,3012,annotB,-1,-1,NMT,orig,2,3
gug,gug,1078,1078,1078,annotB,-1,-1,turk,NMT,1,5
gug,gug,1078,1078,1078,annotB,-1,-1,turk,orig,1,4
gug,gug,1078,1078,1078,annotB,-1,-1,turk,AMU,1,4
gug,gug,1078,1078,1078,annotB,-1,-1,turk,CAMB,1,4
gug,gug,1078,1078,1078,annotB,-1,-1,NMT,orig,5,4
gug,gug,1078,1078,1078,annotB,-1,-1,NMT,AMU,5,4
gug,gug,1078,1078,1078,annotB,-1,-1,NMT,CAMB,5,4
gug,gug,1078,1078,1078,annotB,-1,-1,orig,AMU,4,4
gug,gug,1078,1078,1078,annotB,-1,-1,orig,CAMB,4,4
gug,gug,1078,1078,1078,annotB,-1,-1,AMU,CAMB,4,4
gug,gug,2535,2535,2535,annotB,-1,-1,turk,AMU,2,5
gug,gug,2535,2535,2535,annotB,-1,-1,turk,CAMB,2,5
gug,gug,2535,2535,2535,annotB,-1,-1,turk,orig,2,5
gug,gug,2535,2535,2535,annotB,-1,-1,turk,NMT,2,1
gug,gug,2535,2535,2535,annotB,-1,-1,AMU,CAMB,5,5
gug,gug,2535,2535,2535,annotB,-1,-1,AMU,orig,5,5
gug,gug,2535,2535,2535,annotB,-1,-1,AMU,NMT,5,1
gug,gug,2535,2535,2535,annotB,-1,-1,CAMB,orig,5,5
gug,gug,2535,2535,2535,annotB,-1,-1,CAMB,NMT,5,1
gug,gug,2535,2535,2535,annotB,-1,-1,orig,NMT,5,1
gug,gug,230,230,230,annotB,-1,-1,orig,CAMB,1,2
gug,gug,230,230,230,annotB,-1,-1,orig,AMU,1,2
gug,gug,230,230,230,annotB,-1,-1,orig,NMT,1,1
gug,gug,230,230,230,annotB,-1,-1,orig,turk,1,1
gug,gug,230,230,230,annotB,-1,-1,CAMB,AMU,2,2
gug,gug,230,230,230,annotB,-1,-1,CAMB,NMT,2,1
gug,gug,230,230,230,annotB,-1,-1,CAMB,turk,2,1
gug,gug,230,230,230,annotB,-1,-1,AMU,NMT,2,1
gug,gug,230,230,230,annotB,-1,-1,AMU,turk,2,1
gug,gug,230,230,230,annotB,-1,-1,NMT,turk,1,1
gug,gug,2897,2897,2897,annotB,-1,-1,NMT,AMU,2,3
gug,gug,2897,2897,2897,annotB,-1,-1,NMT,orig,2,5
gug,gug,2897,2897,2897,annotB,-1,-1,NMT,turk,2,1
gug,gug,2897,2897,2897,annotB,-1,-1,NMT,CAMB,2,4
gug,gug,2897,2897,2897,annotB,-1,-1,AMU,orig,3,5
gug,gug,2897,2897,2897,annotB,-1,-1,AMU,turk,3,1
gug,gug,2897,2897,2897,annotB,-1,-1,AMU,CAMB,3,4
gug,gug,2897,2897,2897,annotB,-1,-1,orig,turk,5,1
gug,gug,2897,2897,2897,annotB,-1,-1,orig,CAMB,5,4
gug,gug,2897,2897,2897,annotB,-1,-1,turk,CAMB,1,4
gug,gug,685,685,685,annotB,-1,-1,turk,CAMB,2,1
gug,gug,685,685,685,annotB,-1,-1,turk,orig,2,2
gug,gug,685,685,685,annotB,-1,-1,turk,NMT,2,2
gug,gug,685,685,685,annotB,-1,-1,turk,AMU,2,1
gug,gug,685,685,685,annotB,-1,-1,CAMB,orig,1,2
gug,gug,685,685,685,annotB,-1,-1,CAMB,NMT,1,2
gug,gug,685,685,685,annotB,-1,-1,CAMB,AMU,1,1
gug,gug,685,685,685,annotB,-1,-1,orig,NMT,2,2
gug,gug,685,685,685,annotB,-1,-1,orig,AMU,2,1
gug,gug,685,685,685,annotB,-1,-1,NMT,AMU,2,1
gug,gug,2911,2911,2911,annotB,-1,-1,orig,CAMB,1,1
gug,gug,2911,2911,2911,annotB,-1,-1,orig,turk,1,1
gug,gug,2911,2911,2911,annotB,-1,-1,orig,NMT,1,1
gug,gug,2911,2911,2911,annotB,-1,-1,orig,AMU,1,1
gug,gug,2911,2911,2911,annotB,-1,-1,CAMB,turk,1,1
gug,gug,2911,2911,2911,annotB,-1,-1,CAMB,NMT,1,1
gug,gug,2911,2911,2911,annotB,-1,-1,CAMB,AMU,1,1
gug,gug,2911,2911,2911,annotB,-1,-1,turk,NMT,1,1
gug,gug,2911,2911,2911,annotB,-1,-1,turk,AMU,1,1
gug,gug,2911,2911,2911,annotB,-1,-1,NMT,AMU,1,1
gug,gug,213,213,213,annotB,-1,-1,CAMB,orig,1,5
gug,gug,213,213,213,annotB,-1,-1,CAMB,turk,1,1
gug,gug,213,213,213,annotB,-1,-1,CAMB,NMT,1,1
gug,gug,213,213,213,annotB,-1,-1,CAMB,AMU,1,2
gug,gug,213,213,213,annotB,-1,-1,orig,turk,5,1
gug,gug,213,213,213,annotB,-1,-1,orig,NMT,5,1
gug,gug,213,213,213,annotB,-1,-1,orig,AMU,5,2
gug,gug,213,213,213,annotB,-1,-1,turk,NMT,1,1
gug,gug,213,213,213,annotB,-1,-1,turk,AMU,1,2
gug,gug,213,213,213,annotB,-1,-1,NMT,AMU,1,2
gug,gug,22,22,22,annotB,-1,-1,CAMB,orig,1,5
gug,gug,22,22,22,annotB,-1,-1,CAMB,turk,1,1
gug,gug,22,22,22,annotB,-1,-1,CAMB,NMT,1,1
gug,gug,22,22,22,annotB,-1,-1,CAMB,AMU,1,5
gug,gug,22,22,22,annotB,-1,-1,orig,turk,5,1
gug,gug,22,22,22,annotB,-1,-1,orig,NMT,5,1
gug,gug,22,22,22,annotB,-1,-1,orig,AMU,5,5
gug,gug,22,22,22,annotB,-1,-1,turk,NMT,1,1
gug,gug,22,22,22,annotB,-1,-1,turk,AMU,1,5
gug,gug,22,22,22,annotB,-1,-1,NMT,AMU,1,5
gug,gug,1234,1234,1234,annotB,-1,-1,NMT,orig,1,3
gug,gug,1234,1234,1234,annotB,-1,-1,NMT,turk,1,3
gug,gug,1234,1234,1234,annotB,-1,-1,NMT,AMU,1,3
gug,gug,1234,1234,1234,annotB,-1,-1,NMT,CAMB,1,2
gug,gug,1234,1234,1234,annotB,-1,-1,orig,turk,3,3
gug,gug,1234,1234,1234,annotB,-1,-1,orig,AMU,3,3
gug,gug,1234,1234,1234,annotB,-1,-1,orig,CAMB,3,2
gug,gug,1234,1234,1234,annotB,-1,-1,turk,AMU,3,3
gug,gug,1234,1234,1234,annotB,-1,-1,turk,CAMB,3,2
gug,gug,1234,1234,1234,annotB,-1,-1,AMU,CAMB,3,2
gug,gug,765,765,765,annotB,-1,-1,CAMB,AMU,4,3
gug,gug,765,765,765,annotB,-1,-1,CAMB,NMT,4,5
gug,gug,765,765,765,annotB,-1,-1,CAMB,turk,4,1
gug,gug,765,765,765,annotB,-1,-1,CAMB,orig,4,4
gug,gug,765,765,765,annotB,-1,-1,AMU,NMT,3,5
gug,gug,765,765,765,annotB,-1,-1,AMU,turk,3,1
gug,gug,765,765,765,annotB,-1,-1,AMU,orig,3,4
gug,gug,765,765,765,annotB,-1,-1,NMT,turk,5,1
gug,gug,765,765,765,annotB,-1,-1,NMT,orig,5,4
gug,gug,765,765,765,annotB,-1,-1,turk,orig,1,4
gug,gug,329,329,329,annotB,-1,-1,turk,CAMB,1,4
gug,gug,329,329,329,annotB,-1,-1,turk,orig,1,5
gug,gug,329,329,329,annotB,-1,-1,turk,NMT,1,3
gug,gug,329,329,329,annotB,-1,-1,turk,AMU,1,2
gug,gug,329,329,329,annotB,-1,-1,CAMB,orig,4,5
gug,gug,329,329,329,annotB,-1,-1,CAMB,NMT,4,3
gug,gug,329,329,329,annotB,-1,-1,CAMB,AMU,4,2
gug,gug,329,329,329,annotB,-1,-1,orig,NMT,5,3
gug,gug,329,329,329,annotB,-1,-1,orig,AMU,5,2
gug,gug,329,329,329,annotB,-1,-1,NMT,AMU,3,2
gug,gug,1390,1390,1390,annotB,-1,-1,CAMB,NMT,5,2
gug,gug,1390,1390,1390,annotB,-1,-1,CAMB,AMU,5,5
gug,gug,1390,1390,1390,annotB,-1,-1,CAMB,turk,5,1
gug,gug,1390,1390,1390,annotB,-1,-1,CAMB,orig,5,5
gug,gug,1390,1390,1390,annotB,-1,-1,NMT,AMU,2,5
gug,gug,1390,1390,1390,annotB,-1,-1,NMT,turk,2,1
gug,gug,1390,1390,1390,annotB,-1,-1,NMT,orig,2,5
gug,gug,1390,1390,1390,annotB,-1,-1,AMU,turk,5,1
gug,gug,1390,1390,1390,annotB,-1,-1,AMU,orig,5,5
gug,gug,1390,1390,1390,annotB,-1,-1,turk,orig,1,5
gug,gug,1942,1942,1942,annotB,-1,-1,CAMB,turk,3,1
gug,gug,1942,1942,1942,annotB,-1,-1,CAMB,AMU,3,3
gug,gug,1942,1942,1942,annotB,-1,-1,CAMB,orig,3,3
gug,gug,1942,1942,1942,annotB,-1,-1,CAMB,NMT,3,2
gug,gug,1942,1942,1942,annotB,-1,-1,turk,AMU,1,3
gug,gug,1942,1942,1942,annotB,-1,-1,turk,orig,1,3
gug,gug,1942,1942,1942,annotB,-1,-1,turk,NMT,1,2
gug,gug,1942,1942,1942,annotB,-1,-1,AMU,orig,3,3
gug,gug,1942,1942,1942,annotB,-1,-1,AMU,NMT,3,2
gug,gug,1942,1942,1942,annotB,-1,-1,orig,NMT,3,2
gug,gug,637,637,637,annotB,-1,-1,NMT,turk,1,1
gug,gug,637,637,637,annotB,-1,-1,NMT,AMU,1,2
gug,gug,637,637,637,annotB,-1,-1,NMT,CAMB,1,2
gug,gug,637,637,637,annotB,-1,-1,NMT,orig,1,2
gug,gug,637,637,637,annotB,-1,-1,turk,AMU,1,2
gug,gug,637,637,637,annotB,-1,-1,turk,CAMB,1,2
gug,gug,637,637,637,annotB,-1,-1,turk,orig,1,2
gug,gug,637,637,637,annotB,-1,-1,AMU,CAMB,2,2
gug,gug,637,637,637,annotB,-1,-1,AMU,orig,2,2
gug,gug,637,637,637,annotB,-1,-1,CAMB,orig,2,2
gug,gug,2877,2877,2877,annotB,-1,-1,CAMB,orig,2,5
gug,gug,2877,2877,2877,annotB,-1,-1,CAMB,NMT,2,3
gug,gug,2877,2877,2877,annotB,-1,-1,CAMB,turk,2,1
gug,gug,2877,2877,2877,annotB,-1,-1,CAMB,AMU,2,4
gug,gug,2877,2877,2877,annotB,-1,-1,orig,NMT,5,3
gug,gug,2877,2877,2877,annotB,-1,-1,orig,turk,5,1
gug,gug,2877,2877,2877,annotB,-1,-1,orig,AMU,5,4
gug,gug,2877,2877,2877,annotB,-1,-1,NMT,turk,3,1
gug,gug,2877,2877,2877,annotB,-1,-1,NMT,AMU,3,4
gug,gug,2877,2877,2877,annotB,-1,-1,turk,AMU,1,4
gug,gug,208,208,208,annotB,-1,-1,CAMB,AMU,2,3
gug,gug,208,208,208,annotB,-1,-1,CAMB,NMT,2,4
gug,gug,208,208,208,annotB,-1,-1,CAMB,orig,2,5
gug,gug,208,208,208,annotB,-1,-1,CAMB,turk,2,1
gug,gug,208,208,208,annotB,-1,-1,AMU,NMT,3,4
gug,gug,208,208,208,annotB,-1,-1,AMU,orig,3,5
gug,gug,208,208,208,annotB,-1,-1,AMU,turk,3,1
gug,gug,208,208,208,annotB,-1,-1,NMT,orig,4,5
gug,gug,208,208,208,annotB,-1,-1,NMT,turk,4,1
gug,gug,208,208,208,annotB,-1,-1,orig,turk,5,1
gug,gug,1967,1967,1967,annotB,-1,-1,NMT,CAMB,5,2
gug,gug,1967,1967,1967,annotB,-1,-1,NMT,turk,5,1
gug,gug,1967,1967,1967,annotB,-1,-1,NMT,AMU,5,5
gug,gug,1967,1967,1967,annotB,-1,-1,NMT,orig,5,2
gug,gug,1967,1967,1967,annotB,-1,-1,CAMB,turk,2,1
gug,gug,1967,1967,1967,annotB,-1,-1,CAMB,AMU,2,5
gug,gug,1967,1967,1967,annotB,-1,-1,CAMB,orig,2,2
gug,gug,1967,1967,1967,annotB,-1,-1,turk,AMU,1,5
gug,gug,1967,1967,1967,annotB,-1,-1,turk,orig,1,2
gug,gug,1967,1967,1967,annotB,-1,-1,AMU,orig,5,2
gug,gug,3043,3043,3043,annotB,-1,-1,CAMB,turk,2,1
gug,gug,3043,3043,3043,annotB,-1,-1,CAMB,AMU,2,4
gug,gug,3043,3043,3043,annotB,-1,-1,CAMB,NMT,2,5
gug,gug,3043,3043,3043,annotB,-1,-1,CAMB,orig,2,4
gug,gug,3043,3043,3043,annotB,-1,-1,turk,AMU,1,4
gug,gug,3043,3043,3043,annotB,-1,-1,turk,NMT,1,5
gug,gug,3043,3043,3043,annotB,-1,-1,turk,orig,1,4
gug,gug,3043,3043,3043,annotB,-1,-1,AMU,NMT,4,5
gug,gug,3043,3043,3043,annotB,-1,-1,AMU,orig,4,4
gug,gug,3043,3043,3043,annotB,-1,-1,NMT,orig,5,4
gug,gug,323,323,323,annotB,-1,-1,NMT,CAMB,1,2
gug,gug,323,323,323,annotB,-1,-1,NMT,AMU,1,2
gug,gug,323,323,323,annotB,-1,-1,NMT,turk,1,1
gug,gug,323,323,323,annotB,-1,-1,NMT,orig,1,2
gug,gug,323,323,323,annotB,-1,-1,CAMB,AMU,2,2
gug,gug,323,323,323,annotB,-1,-1,CAMB,turk,2,1
gug,gug,323,323,323,annotB,-1,-1,CAMB,orig,2,2
gug,gug,323,323,323,annotB,-1,-1,AMU,turk,2,1
gug,gug,323,323,323,annotB,-1,-1,AMU,orig,2,2
gug,gug,323,323,323,annotB,-1,-1,turk,orig,1,2
gug,gug,1222,1222,1222,annotB,-1,-1,orig,AMU,5,4
gug,gug,1222,1222,1222,annotB,-1,-1,orig,turk,5,1
gug,gug,1222,1222,1222,annotB,-1,-1,orig,CAMB,5,3
gug,gug,1222,1222,1222,annotB,-1,-1,orig,NMT,5,2
gug,gug,1222,1222,1222,annotB,-1,-1,AMU,turk,4,1
gug,gug,1222,1222,1222,annotB,-1,-1,AMU,CAMB,4,3
gug,gug,1222,1222,1222,annotB,-1,-1,AMU,NMT,4,2
gug,gug,1222,1222,1222,annotB,-1,-1,turk,CAMB,1,3
gug,gug,1222,1222,1222,annotB,-1,-1,turk,NMT,1,2
gug,gug,1222,1222,1222,annotB,-1,-1,CAMB,NMT,3,2
gug,gug,2248,2248,2248,annotB,-1,-1,NMT,CAMB,3,4
gug,gug,2248,2248,2248,annotB,-1,-1,NMT,turk,3,1
gug,gug,2248,2248,2248,annotB,-1,-1,NMT,orig,3,4
gug,gug,2248,2248,2248,annotB,-1,-1,NMT,AMU,3,2
